,tempo,beats_mean,beats_std,beats_median,beats_min,beats_max,rms_mean,rms_std,rms_median,rms_min,rms_max
39875,143.5546875,620.4285714285714,363.07974611759374,617.5,3.0,1237.0,0.0360062903042326,0.0061973622518732,0.0355523612824262,0.0173887609633565,0.06000265951583
39900,123.046875,667.0,361.15318175208586,679.0,35.0,1270.0,0.0536768572959241,0.0183416098622238,0.0556637174194079,0.0087112619196347,0.1010550605197859
39484,112.34714673913044,620.8333333333334,365.7812415456357,621.0,3.0,1243.0,0.0613527415856428,0.0132335920330137,0.0601772593682252,0.0315992298697599,0.1162246127056402
39278,123.046875,644.4193548387096,373.0062504184034,649.5,4.0,1269.0,0.0473396378838994,0.01860262590441,0.0525574652799807,0.0144561917766149,0.0863605053403057
39318,143.5546875,629.4583333333334,365.0554728584258,630.5,3.0,1252.0,0.1986604826330591,0.0125960125002165,0.2005214825326558,0.1078258633969952,0.2226641553178116
39904,135.99917763157896,613.030303030303,364.3767601318045,607.5,3.0,1249.0,0.0619981497375236,0.0201280990781102,0.0633950553798099,0.0178067951794542,0.138043902526528
39291,123.046875,642.1803278688525,365.52183708158816,642.0,20.0,1272.0,0.0631582743261881,0.0313837535927516,0.0663261245733661,0.0002081324041141,0.1818035891858185
39357,172.265625,646.1111111111111,359.7837484920801,647.0,31.0,1261.0,0.0928247035488649,0.069373649608282,0.0681690359077428,0.006441618143268,0.3455362078619861
39378,123.046875,618.5344827586207,346.9124015197219,620.5,32.0,1207.0,0.0543274934237289,0.031703038033676,0.0569604770927987,0.0013665151742408,0.1449083357910332
39188,89.10290948275862,607.1162790697674,355.8832581843688,607.0,4.0,1207.0,0.0714607852260583,0.0251664557774968,0.0686822859854327,0.0108372742973389,0.1940943687796383
39605,129.19921875,624.4677419354839,358.3798992483029,624.0,14.0,1235.0,0.0731651410144201,0.0669351073502779,0.0610860231152315,0.001183576777929,0.3095288053297606
39359,135.99917763157896,593.1147540983607,339.37276272175785,593.0,16.0,1171.0,0.0914288114868222,0.0173169926307412,0.0894646837021286,0.0513343038570426,0.1597548373901055
39607,83.35433467741936,641.4634146341464,363.9442531394311,641.0,26.0,1257.0,0.107933787315557,0.0623484214525016,0.0966201126653376,0.0057128415783178,0.2721269399366152
39667,83.35433467741936,577.1052631578947,340.4339946438094,574.5,3.0,1163.0,0.0224401683287532,0.020193406307675,0.0148244929688923,0.001793647737673,0.0948560753532612
39317,117.45383522727272,605.4181818181818,351.5415760182876,605.0,3.0,1202.0,0.2745455959934769,0.0199553544338955,0.2776138575343313,0.1655322555218346,0.3174100424016149
39666,83.35433467741936,644.1,356.58980636019305,641.0,44.0,1251.0,0.0434943434621806,0.0254583812591133,0.0382074944092988,0.0037749658015703,0.1515453213365171
39316,107.666015625,603.76,347.61942178192515,605.5,3.0,1189.0,0.1916755555320214,0.0188893914530319,0.1906796892855165,0.1323522066591877,0.2406126935710066
39664,117.45383522727272,625.578947368421,366.21209209813367,626.0,3.0,1249.0,0.0404790831513595,0.0224629979153167,0.0384196871022679,0.0035031671893268,0.1413672382853222
39659,107.666015625,643.9074074074074,363.4349637942025,649.0,21.0,1264.0,0.0351472229449514,0.0216220141278842,0.0324627518777996,0.0014824505283455,0.1425075225559445
39658,172.265625,634.2906976744187,367.7254684489842,633.5,3.0,1264.0,0.0424591750460294,0.0190639382316048,0.0392678377294224,0.0033448398365988,0.1306064495804565
39665,123.046875,677.6909090909091,337.96594087286763,680.0,98.0,1253.0,0.0427864329434361,0.0204918921298873,0.0389195837828492,0.0031058733302365,0.1418002083546838
39488,117.45383522727272,643.6491228070175,366.5946416290892,643.0,20.0,1268.0,0.0877643654390795,0.0324273921373975,0.0861637567005754,0.0214670691364881,0.1794729714386178
39661,78.30255681818181,660.5277777777778,340.3477377062001,659.5,89.0,1233.0,0.0289042810094109,0.019937585728543,0.0245313200809151,0.0001219573337176,0.1160062100543005
39259,112.34714673913044,621.2592592592592,354.3832506484921,623.5,11.0,1223.0,0.035708177161173,0.0294658665012035,0.0296071628207171,6.26711976537757e-06,0.1467596265463952
39660,117.45383522727272,593.1923076923077,332.54600829529755,595.5,31.0,1153.0,0.0467264649930472,0.0207248875624751,0.0438579007863492,0.0044800312460976,0.1370148585660563
39662,143.5546875,615.2816901408451,360.22833850480464,609.0,3.0,1243.0,0.0289975481301095,0.0203072947988503,0.0255231151566293,0.002023670158605,0.1301692299936417
39298,135.99917763157896,609.9104477611941,357.4008465500954,608.0,3.0,1224.0,0.121790790066486,0.0368050668887222,0.1171303490515997,0.0480395487883095,0.3013487824452274
6461,83.35433467741936,619.225,360.0806498202868,623.5,3.0,1219.0,0.1076388573973883,0.0635490945145263,0.122038848636714,0.0049635951195152,0.2512319727261501
39663,89.10290948275862,600.8095238095239,348.8997153020743,604.0,3.0,1186.0,0.0383142115586974,0.0194082558637577,0.0358498681416806,0.0042449555405472,0.1309737019236454
6677,151.99908088235293,612.9041095890411,359.12371144230724,610.0,3.0,1227.0,0.3791389695968055,0.0183014142809349,0.3792260973155328,0.0813959875703786,0.435145359827606
6448,95.703125,631.8913043478261,360.87756735496566,632.5,21.0,1239.0,0.037072360273918,0.0214394381852403,0.0342486316298139,0.003147585864026,0.1469000069655552
6517,107.666015625,641.3888888888889,368.7311284143616,640.5,11.0,1264.0,0.0689779706820855,0.0243450677217959,0.0684872864061413,0.0071930001335288,0.1483719643428521
6674,95.703125,635.2127659574468,367.4918401855853,638.0,3.0,1259.0,0.0582835089203107,0.0149580720360181,0.0571314758146762,0.0142589271041153,0.1196937968923327
6675,86.1328125,599.725,351.21602949609235,599.0,3.0,1193.0,0.2866800437828511,0.0337072316891259,0.2876595008040643,0.0596906041541466,0.3935517152432641
6463,86.1328125,624.4761904761905,372.68902127103735,627.0,3.0,1253.0,0.0962783730702505,0.0537058014564781,0.0815933722772551,0.0191946522207021,0.2964261200055808
6329,129.19921875,626.90625,365.52738948119537,634.0,3.0,1250.0,0.0963489521498497,0.026812258549142,0.0967521829164781,0.0263068913756466,0.2038120699020802
6467,73.828125,609.5428571428571,355.10170316662345,610.0,10.0,1199.0,0.041926358525134,0.023396350476208,0.0386986972408478,0.0067792765032832,0.2195082873081223
6856,112.34714673913044,611.8490566037735,356.3851740889774,616.0,3.0,1206.0,0.0652496943924174,0.0406468966974693,0.0510374949211759,0.0122846253222361,0.2160127394692154
6857,123.046875,627.5901639344262,368.9082420477927,631.0,3.0,1243.0,0.067766273882456,0.0187510842624167,0.0653810961194128,0.0290929431919934,0.1307858004057524
6855,107.666015625,646.2452830188679,367.5581794871919,644.0,18.0,1261.0,0.0630893959007841,0.0433896005201637,0.0533600682559854,0.00750542268668,0.2868802330478925
6854,161.4990234375,673.2,346.49771524018263,671.0,78.0,1264.0,0.0501790334503585,0.0238332071633776,0.0494874829071253,0.0129182919171868,0.1322191250398384
6459,99.38401442307692,590.8478260869565,341.5754399703326,587.0,12.0,1168.0,0.0766304318368631,0.0358174778642371,0.0696412169232545,0.0120606213443789,0.2375983552181626
6370,103.359375,634.0576923076923,369.8592982713176,628.0,3.0,1266.0,0.067751553056377,0.0321354880820415,0.060592109564398,0.0180686348429789,0.2573462807971539
6358,66.25600961538461,644.0,371.37255654877856,645.0,22.0,1263.0,0.0588391940675367,0.0211714296428067,0.0576989777375122,0.0085977246937059,0.1480974392863054
6367,172.265625,636.3837209302326,375.53045176138266,632.5,3.0,1279.0,0.0588335752804349,0.0350862749605705,0.0488493539438139,0.0038079049913934,0.2083360026109084
6373,151.99908088235293,621.2753623188406,335.2511878550202,623.0,46.0,1194.0,0.0630711516867074,0.0434404875423095,0.0500371779861971,0.0086337888234881,0.3347075368544953
6603,103.359375,633.8039215686274,370.95399110136697,638.0,3.0,1260.0,0.0585959134683532,0.0339881699503174,0.0532364739845932,0.0078717278653721,0.1805213673993322
6788,123.046875,629.2258064516129,369.1188469923946,626.5,3.0,1267.0,0.1228331889432727,0.0271473314198948,0.1189009491319126,0.0251488742340866,0.2345895500457579
6762,83.35433467741936,634.5853658536586,371.0277075716068,635.0,7.0,1261.0,0.1477312463463732,0.0428922379128995,0.1529989032328165,0.0230052396132322,0.254518518966661
6776,135.99917763157896,644.1911764705883,369.8704167898036,648.5,3.0,1265.0,0.024328890061158,0.0155078781662847,0.0174025418931745,0.0090268884637988,0.0905583664906432
6372,123.046875,572.8703703703703,332.8108152565278,575.0,6.0,1140.0,0.0722271600647708,0.0329518662536857,0.0681465241131766,0.0130495736459868,0.218198942164161
6366,112.34714673913044,627.6296296296297,353.78740719880835,629.0,25.0,1227.0,0.0556032328083767,0.0315071940312702,0.056166282250707,0.0055170086404831,0.1786079839772892
6389,161.4990234375,635.025,369.543264550986,634.0,3.0,1270.0,0.047898136950324,0.0250117089895985,0.0470303034013873,0.0061612134931552,0.1677854780110975
6376,123.046875,636.0819672131148,369.4264626609237,638.0,3.0,1266.0,0.0978624750505336,0.0345021864458008,0.0969830963569182,0.0146306938750641,0.1896691123465181
6606,69.83741554054055,630.1764705882352,367.3710634629464,632.0,3.0,1247.0,0.0556017030264784,0.019768436210203,0.0551624113105079,0.0051519624439045,0.1227518207430552
6607,107.666015625,638.2037037037037,368.5645015979353,639.0,12.0,1265.0,0.0623786093103283,0.0211268429623131,0.0587338144404246,0.015976078757993,0.1405034798512761
6363,112.34714673913044,635.719298245614,369.0860573060884,635.0,3.0,1266.0,0.088579705750368,0.0254626934836139,0.0896561155999639,0.0093287846421718,0.1677537362518319
6407,258.3984375,630.563492063492,366.2422759580284,633.0,3.0,1255.0,0.0448635908116887,0.0184555458412668,0.0421642352457238,0.0079343800338524,0.11971727338292
6439,99.38401442307692,618.2291666666666,353.9314457857231,619.0,18.0,1218.0,0.0599623708969495,0.0301043034783244,0.0555028987423664,0.0055384468221225,0.2492082545782017
6611,172.265625,634.7411764705882,368.8520236671093,635.0,3.0,1266.0,0.0798229510321409,0.0204128649119128,0.0779634832655978,0.0209839766491021,0.1407583187534772
6605,135.99917763157896,627.75,364.0602881149673,629.0,3.0,1255.0,0.0509541216161242,0.02143064960922,0.0504573893530289,0.0109253159448179,0.1112775018270215
6610,129.19921875,639.8571428571429,370.91041391068046,639.0,7.0,1272.0,0.0605660052423123,0.0249706212597198,0.0590032927699997,0.0070299711364112,0.1394181854224132
6360,123.046875,630.2786885245902,363.2614616854106,630.0,13.0,1252.0,0.091650401809919,0.0383711882110051,0.0898294904007572,0.0134611332116564,0.2517255894153865
6406,135.99917763157896,641.7205882352941,369.4133204702159,645.5,3.0,1267.0,0.049066528538524,0.0133332723843214,0.0456798502353348,0.0106685806267734,0.0975667257041419
6609,86.1328125,626.8604651162791,372.896804815547,627.0,3.0,1257.0,0.038122716232103,0.0173640767206141,0.0358876078960453,0.0044173006344832,0.0964359911172026
6379,95.703125,628.2391304347826,360.4201765803357,629.0,18.0,1236.0,0.0725957499891026,0.0311693823600105,0.0695995035996321,0.0081208615397708,0.2339047880897884
6782,172.265625,635.4166666666666,369.6288102154239,634.5,7.0,1271.0,0.0289240555934449,0.0198991840409048,0.0236924689892649,0.0037566807431279,0.1435581518261235
6783,107.666015625,638.5283018867924,370.0250171947116,637.0,3.0,1266.0,0.0387960679944956,0.0260817248309146,0.0313587215983455,0.0048636292463893,0.185330857466065
6608,184.5703125,601.4880952380952,350.5479212552427,595.5,3.0,1206.0,0.0658789825798479,0.0244854734386502,0.0681152924841629,0.0105516729518041,0.1319966361139203
6393,123.046875,662.5,365.302779852196,674.0,30.0,1271.0,0.0475477228701806,0.0321464567550028,0.0428262237885672,0.0065534084262258,0.1684328200038668
6387,86.1328125,547.3783783783783,326.9263369671764,537.0,3.0,1112.0,0.058125468324295,0.0226594571366439,0.0545767787250745,0.0116373859779983,0.2168972023804172
6385,129.19921875,629.8524590163935,362.7313884941187,636.0,8.0,1236.0,0.0747727284599605,0.0276841961573368,0.0746201620991803,0.0159617445546692,0.167250077176682
6390,143.5546875,591.8030303030303,345.5621778764222,591.0,3.0,1186.0,0.0683761129535457,0.0231448653890221,0.0651356080745502,0.0112176911859642,0.1817378429999953
6380,117.45383522727272,643.8947368421053,366.03631706552784,643.0,21.0,1268.0,0.0856659432609861,0.025934564533043,0.0851586032026081,0.0254103648040094,0.2023574651392816
6394,123.046875,630.6315789473684,364.865013807868,627.0,13.0,1253.0,0.0735910882664776,0.0242933421753424,0.0704571441494673,0.0131993106255391,0.1753137464615
6357,123.046875,635.344262295082,370.3860142017501,637.0,3.0,1264.0,0.1029978816202318,0.0355907555536967,0.0975677470666317,0.0308726200066526,0.2267221595276435
6342,107.666015625,627.1132075471698,368.04550889531794,626.0,3.0,1253.0,0.0417161133318338,0.0279485987436925,0.0377981472533565,0.0052417998941091,0.2177719064838322
6381,143.5546875,620.4084507042254,357.2345100068766,624.0,3.0,1226.0,0.0940505227263188,0.0504542650405758,0.078790361571489,0.0087543499932588,0.2599947499698827
6383,89.10290948275862,651.4545454545455,365.8861878772398,652.5,30.0,1266.0,0.0771483785320815,0.0263638720570491,0.0753046609283077,0.0167079516144053,0.2215358250517265
6368,123.046875,626.3666666666667,367.7488711365709,626.0,3.0,1253.0,0.073421665379087,0.0221942388813313,0.0733295047344895,0.0192620115618109,0.1477340543714218
6354,123.046875,643.0819672131148,374.2050062786426,646.0,3.0,1270.0,0.0923996427632586,0.0372633136345938,0.0844381377634081,0.0206405700843764,0.2558208465687094
6803,123.046875,635.7966101694915,360.0148198296615,636.0,14.0,1245.0,0.0909756286757258,0.0429503095144662,0.0903103261078811,0.0017931542962528,0.2193317001898188
6779,64.599609375,606.1666666666666,340.3475756079691,602.0,39.0,1181.0,0.0427386727692648,0.0209146975844153,0.0388923425837322,0.0079994151634306,0.2171188575345751
6778,135.99917763157896,634.7462686567164,365.4635716286503,639.0,3.0,1258.0,0.0340081544019736,0.0172107067807661,0.0267564106229416,0.0077077473354386,0.1059191060203006
6802,151.99908088235293,631.8783783783783,370.4180601188814,627.5,3.0,1275.0,0.0620105949210022,0.036779290491709,0.0597565312105437,0.0005535978011172,0.2676699404268864
6382,143.5546875,614.1594202898551,355.3097698574944,616.0,3.0,1219.0,0.0773742233710065,0.0247272445614103,0.0733913587381638,0.0176702080945155,0.154110699613607
6396,92.28515625,601.5581395348837,348.53662863968174,602.0,3.0,1189.0,0.0771326412730742,0.0276168737037927,0.0705613098447509,0.0153435626711998,0.1860619272909425
6332,95.703125,624.9565217391304,366.19927792544746,625.5,3.0,1242.0,0.0448349578834351,0.0200639474509788,0.0394625297280668,0.006570021494094,0.1780491127687023
6440,107.666015625,640.8333333333334,365.67055350917127,638.5,20.0,1263.0,0.0427014793618571,0.0282083011139871,0.0383185928291338,0.0017146185697554,0.2053779771406764
6469,117.45383522727272,631.6551724137931,368.4889251938076,628.0,3.0,1267.0,0.0555100186732042,0.0231419207528036,0.0498843047539421,0.0142786819387623,0.1718652083035287
6680,123.046875,625.2333333333333,366.1806642750117,623.5,3.0,1248.0,0.3526694062444219,0.0243926845718745,0.3555941517729818,0.0801503100341463,0.4171151509218196
6333,107.666015625,623.156862745098,358.9102991627011,626.0,7.0,1226.0,0.0665187136590371,0.021752062639069,0.0619257082651466,0.0222850056425015,0.1505374068295302
6443,99.38401442307692,632.44,372.3509183552526,632.5,3.0,1265.0,0.05567286432486,0.0391909968693648,0.0478078097180898,0.0014568936721594,0.2493379812920313
6331,103.359375,628.8823529411765,366.25083267301846,624.0,3.0,1237.0,0.0476632079469656,0.0203861831805512,0.0450227268764607,0.0050344399417658,0.1192160195854164
6330,99.38401442307692,632.38,374.8491904753164,631.0,3.0,1272.0,0.0982814525963707,0.0447984134488617,0.0904230587056018,0.0205755527049681,0.3128825587877148
6442,92.28515625,629.804347826087,369.1988753318647,630.0,4.0,1257.0,0.0568230215477637,0.0336383312436965,0.0515021677414549,0.0018254205828043,0.2108040846890354
6679,123.046875,631.311475409836,367.2310900167256,629.0,3.0,1251.0,0.3707507746248443,0.0279352393884506,0.3724614687967337,0.0831319749879768,0.4557767915818238
6684,135.99917763157896,635.7941176470588,373.1896915078857,633.5,3.0,1272.0,0.4365643481869434,0.0158475915183032,0.4367633646659974,0.2529962223867869,0.4851925011696111
6519,107.666015625,618.5769230769231,357.8062080852968,628.5,3.0,1223.0,0.0651938141381705,0.0293419349926198,0.0707614657510209,0.0049226308911678,0.1573216227927585
145606,151.99908088235293,634.3733333333333,372.564545578645,634.0,3.0,1271.0,0.2649195757967894,0.0373009055410433,0.2674138755393136,0.0549888461321685,0.3450563166616572
145607,95.703125,636.4042553191489,372.03692676333793,634.0,3.0,1266.0,0.2129079097544784,0.0310103819574563,0.2153102232254858,0.103917354513813,0.2890369558646556
145759,143.5546875,621.6716417910447,356.94045609290635,622.0,13.0,1231.0,0.2159327868198331,0.0740501493187921,0.2112177823401944,0.0409863529314316,0.3868322687476807
145003,161.4990234375,615.5526315789474,358.93971766039965,614.5,3.0,1230.0,0.1570697523941057,0.0442502934132219,0.15473385992757,0.0138282423347813,0.309495754469346
145610,135.99917763157896,622.5,358.40954439739954,623.5,10.0,1234.0,0.1865748866934866,0.0561232085710132,0.2015735819084126,0.0091288917634838,0.3001704268356782
145189,69.83741554054055,587.15625,343.1328195261093,580.5,3.0,1165.0,0.0216285698707303,0.0069859386903149,0.01961401302032,0.0068663236817397,0.0491166862687022
145002,135.99917763157896,582.015625,338.26840730529267,586.0,3.0,1163.0,0.0293592407888105,0.0171655408901966,0.0272393960137913,0.002527018663589,0.0993401685586935
145758,69.83741554054055,603.5151515151515,351.42912740496257,604.0,14.0,1194.0,0.1571009168779875,0.0632274835380731,0.1571359136143877,0.0205853039822284,0.3566574301630367
145760,135.99917763157896,628.2898550724638,367.6796455899326,628.0,0.0,1256.0,0.1721601233358422,0.0552915685359819,0.1803992831307111,0.0206008811675456,0.3680212619187665
145748,89.10290948275862,619.5227272727273,364.5470719472168,620.0,3.0,1237.0,0.2176681259554151,0.071187463912651,0.2246723335596237,0.0074922407211339,0.3811187643339879
145199,89.10290948275862,634.5952380952381,363.2642393580352,629.0,21.0,1248.0,0.050015938407704,0.0322897363942033,0.034265566973674,0.012874492503502,0.1648846643303668
145749,161.4990234375,565.8985507246376,321.70574118430505,565.0,17.0,1115.0,0.1951974763558804,0.0500227816403479,0.1909742540675263,0.0576648454442432,0.3391786073278466
145761,123.046875,648.05,369.5336441606727,648.0,18.0,1271.0,0.1436098983549433,0.0492981990453682,0.1292875891632713,0.0734956424931427,0.3212624744672495
145549,107.666015625,635.5686274509804,358.9066323996661,635.0,26.0,1245.0,0.1211728936751932,0.0789013906329455,0.0868298358206381,0.0200263213935481,0.2924645089967871
145777,103.359375,637.1632653061224,361.86531190027694,637.0,17.0,1242.0,0.0443772037451087,0.0255052994148275,0.0384680639359958,0.0070120494147428,0.2038152137050449
145005,143.5546875,576.5625,333.00360710321144,583.0,3.0,1140.0,0.1412917782370873,0.0412252204719145,0.1403312462749573,0.0494921969313638,0.2350645253946953
145762,103.359375,612.7551020408164,356.5607559421687,613.0,12.0,1219.0,0.0536239798046611,0.0356691658685909,0.0477209107862816,0.0014658178223808,0.2457203909018561
145004,135.99917763157896,635.1384615384616,361.9470797239702,636.0,18.0,1253.0,0.0904570964394003,0.0397885910503234,0.084976611390678,0.023517696197916,0.2404868264868028
145711,151.99908088235293,641.2763157894736,365.9441501349701,641.0,16.0,1267.0,0.1839477212773585,0.041013999510129,0.1858691177925332,0.0716975118474954,0.30083335078434
145705,89.10290948275862,625.6279069767442,358.37229072025696,620.0,18.0,1235.0,0.1470719771636242,0.0537010897482951,0.1465435734974939,0.0094826345881481,0.2732207665489534
145704,112.34714673913044,619.9622641509434,359.23077999106204,620.0,9.0,1231.0,0.0958509681628696,0.0390450275419797,0.0899465532517968,0.0255184897089522,0.2136929642836939
145710,151.99908088235293,613.3561643835617,352.1310609784885,615.0,3.0,1214.0,0.1351850124689532,0.0169768337215747,0.1343253310027127,0.087436959535109,0.1875748782848068
145260,99.38401442307692,633.6530612244898,370.35529279165456,630.0,5.0,1262.0,0.1837693917885073,0.0516349120557565,0.1819745757323239,0.0424812949856614,0.3343878311297902
145706,135.99917763157896,632.8333333333334,368.55120047794907,633.5,4.0,1256.0,0.1417432492736884,0.0630617839818787,0.1510946650807739,0.0105415205780444,0.3137660724771007
145074,112.34714673913044,634.3793103448276,372.3185893636407,630.0,3.0,1264.0,0.3089975845039449,0.0120142956034254,0.3115936487174948,0.1935171292969961,0.337285994744555
145458,89.10290948275862,619.8604651162791,367.611307705941,617.0,11.0,1250.0,0.165797567516925,0.0709578642388716,0.1651634560116424,0.0111788901179881,0.3619581554910521
145464,117.45383522727272,637.3728813559322,366.7191646277258,637.0,13.0,1262.0,0.0984086698542448,0.0321290796500155,0.1035595611683056,0.0237980077709365,0.1911077020032504
145707,151.99908088235293,437.9622641509434,254.5912715651064,438.0,5.0,872.0,0.1660654123146609,0.0488244094765758,0.1668584410706206,0.0449477566920277,0.2893213324699442
145918,117.45383522727272,360.1818181818182,209.5325901526733,356.0,12.0,712.0,0.0895810846187026,0.0773286399371162,0.0488380708101881,0.0189584896996336,0.3332002033673509
145703,89.10290948275862,640.0232558139535,364.3989309184592,640.0,23.0,1257.0,0.1246213766447709,0.0365888727048471,0.1244210006240499,0.0427899256481274,0.2277071581586532
145059,99.38401442307692,618.25,366.6889292483935,624.0,3.0,1237.0,0.1018438778645997,0.0327926555212253,0.0968173857457163,0.0277019028983734,0.2261876919343191
145475,112.34714673913044,622.6363636363636,363.6242497982255,621.0,3.0,1248.0,0.0455892323187285,0.0147319372204298,0.0461563816314039,0.0009267080522986,0.0838834716425995
145887,184.5703125,584.5833333333334,334.811219315251,592.0,5.0,1149.0,0.032561646037595,0.0273225630848795,0.0270220811713861,0.0011358878157355,0.1979877361054153
145058,80.74951171875,635.675,376.28136995471885,631.5,3.0,1267.0,0.1161825897091986,0.0336562158498672,0.1172178110023035,0.0241107457084041,0.197499825471487
145702,99.38401442307692,629.5744680851063,350.5105543486864,629.0,35.0,1224.0,0.1732878675086968,0.0566995801032267,0.1684773750736657,0.0593045316874276,0.334477879838459
145258,117.45383522727272,628.0877192982456,365.9619997865637,628.0,4.0,1245.0,0.180264079019769,0.0481870004274738,0.1868215844353495,0.0537325577137422,0.2982854715551118
145728,95.703125,612.3260869565217,357.37904943021573,612.5,7.0,1218.0,0.0804869239659364,0.0556695745052438,0.0664836523608461,0.007574239444357,0.2868617540513613
145462,117.45383522727272,635.9655172413793,360.5860156370576,636.0,22.0,1250.0,0.0484925760213067,0.0365611735223673,0.0429421445451173,0.0073609671969175,0.2388476456565645
145476,112.34714673913044,615.8301886792453,359.4168618722244,616.0,5.0,1227.0,0.0618455605004874,0.0286956275841236,0.0536919213357351,0.0136328794602741,0.1590559015891474
145477,107.666015625,626.1666666666666,372.8829003955631,625.5,3.0,1263.0,0.0690041137024955,0.0437374225288572,0.0821375470372981,6.968269571305872e-05,0.2183122512385679
145729,103.359375,622.25,340.8371128559799,622.0,44.0,1201.0,0.1335940580181333,0.0397243920514027,0.124527836672672,0.030526011255462,0.3011344718219359
145067,161.4990234375,640.9512195121952,372.1744248313052,644.0,3.0,1272.0,0.4909990311268901,0.0205538177331797,0.4920801620908788,0.2795920779305163,0.551215278111522
145917,60.09265988372093,461.57142857142856,267.4177348231773,454.0,23.0,906.0,0.0660178961708244,0.0496992229980344,0.0456337602089498,0.0146012848670893,0.2048937468252009
145259,69.83741554054055,634.7352941176471,362.07898949908457,634.5,26.0,1244.0,0.1080527662804295,0.0369150170503422,0.1011159875045952,0.0311262653878282,0.2378332194075972
145730,95.703125,809.3235294117648,264.5310746327674,809.5,362.0,1254.0,0.0832319313284954,0.0674899689158348,0.0863902913518511,0.0,0.3210677454272836
145724,103.359375,641.6274509803922,362.13830966203375,641.0,27.0,1257.0,0.0866823857751236,0.053657754219646,0.0796290692984338,0.0097006420136863,0.2861802253889918
145042,123.046875,739.4230769230769,312.7764221239932,739.5,208.0,1271.0,0.1107897872935248,0.080474882036935,0.0736029102563225,0.0277803562445483,0.3375747063747729
145645,129.19921875,642.7142857142857,367.1460255560894,643.0,17.0,1269.0,0.0752416220460711,0.0320204044959958,0.0658698188684608,0.0153815292030892,0.1906255155306239
145043,117.45383522727272,614.1071428571429,355.8683383425588,615.0,3.0,1224.0,0.2428870790069397,0.0277008343100302,0.2461311448159846,0.1409391034430496,0.3065105332358416
145241,66.25600961538461,623.2903225806451,350.42464502633294,622.0,38.0,1214.0,0.0803057127599043,0.01875399673841,0.0771389816621808,0.0368864711955961,0.1991600810409303
145257,73.828125,615.1714285714286,356.2422519028537,615.0,16.0,1215.0,0.1770325398299003,0.0418475540535548,0.174703968590577,0.0860807568599064,0.3102154912991686
145041,89.10290948275862,626.0697674418604,361.5312650347413,621.0,18.0,1232.0,0.1635500446539529,0.0792095163284852,0.1588485761086042,0.0104077284603893,0.3859257321745113
145727,184.5703125,644.1473684210526,368.9903141909812,645.0,12.0,1276.0,0.1168910250224734,0.0299043495427365,0.1107531094757708,0.0172410407391501,0.2212282280662386
145653,129.19921875,632.296875,371.3617962852862,632.0,5.0,1268.0,0.0622395845988517,0.0387978318346958,0.0537357576416422,0.0061675836755349,0.1985859357045305
145646,83.35433467741936,236.0625,140.5415724750154,236.5,6.0,458.0,0.0220603073487745,0.013765518522721,0.0183239649246004,0.0049747142566915,0.1062061396346761
145709,103.359375,615.72,356.15204842875744,616.5,3.0,1219.0,0.0962527385464084,0.0560106983713593,0.0764168352320778,0.0086663348324745,0.3172077693945888
145068,95.703125,622.6808510638298,366.7332560904178,618.0,3.0,1241.0,0.4812769481635925,0.0226425145134586,0.4803138421163379,0.2613832828946089,0.5448128375820047
145457,89.10290948275862,614.3809523809524,354.45860476835804,610.5,16.0,1217.0,0.084555239652017,0.0438313979868334,0.0761123571420532,0.011958902531147,0.2733348381235601
145708,172.265625,637.8620689655172,368.74148102105954,638.0,6.0,1269.0,0.1509835356218514,0.1079904416826365,0.1088898748102947,0.0225141726273754,0.4722389712199463
145551,123.046875,627.5762711864406,360.4634118760879,627.0,15.0,1242.0,0.0372970763632799,0.0207942227447183,0.0298836079581981,0.0115173544274549,0.1266221941762283
145747,99.38401442307692,644.7916666666666,362.17663498706753,645.0,26.0,1258.0,0.1725721213400096,0.0698866361819804,0.1862111098054825,0.0001229132467602,0.3119541527023984
145431,117.45383522727272,120.33333333333331,74.49757639607404,120.5,1.0,239.0,0.0359645568988015,0.01919125331109,0.0337262578052023,0.0053635961114862,0.1474126269295734
145020,161.4990234375,622.9333333333333,349.5138846391593,623.0,26.0,1221.0,0.1730900915740785,0.0243275141302596,0.1716961526190148,0.1027276847386983,0.30284313586264
145183,161.4990234375,635.7777777777778,372.8156132479989,636.0,3.0,1273.0,0.0202509339486318,0.0067001320741985,0.0200004857754479,0.004095031318706,0.0532061262446554
145746,129.19921875,631.6153846153846,370.3660431480723,627.0,5.0,1267.0,0.1119299179061226,0.0534512904114113,0.1067022756731823,0.0031973760169951,0.2547141353744692
145752,92.28515625,632.1363636363636,360.40662584144206,642.0,19.0,1238.0,0.2612950074137736,0.0882711288556536,0.2916253889484321,0.0344259586080771,0.4018034779693857
145552,123.046875,641.5333333333333,366.7782012182416,640.5,17.0,1264.0,0.0433657696093945,0.0225205127663261,0.0430254873199082,0.0041324615214413,0.1281568025452897
145550,117.45383522727272,633.9122807017544,360.10618710254795,634.0,21.0,1247.0,0.0385988451866298,0.0153639651604498,0.0364834407726607,0.0100964040125023,0.0876597391800864
145744,99.38401442307692,639.1836734693877,360.4974835582237,633.0,27.0,1261.0,0.0933130752175345,0.0591790272170991,0.0845019174071174,0.0037003766610553,0.24199093255679
